ActualVehicleSpeed_kph;MotorCommand_value;BatteryPack01Voltage_v;BatteryPack02Voltage_v;BatteryPack01Cell001_temperature;BatteryPack02Cell001_temperature;BMSRelay01Status
76.51121297;10.92506061;383.7433488;395.3190291;29.0588333;29.88969101;1.00
77.45803826;11.59149184;383.1640102;395.8142952;29.07345367;29.96917687;1.00
78.51420966;14.32602606;381.0604787;397.0832709;29.09292506;30.0142455;1.00
79.64283177;14.03865207;381.105941;396.1581879;29.11589967;30.03123628;1.00
80.6805181;10.98506971;383.2276662;394.6962694;29.13351622;30.04365883;1.00
81.74521148;13.28342049;381.3853523;392.1671858;29.15209212;30.05662829;1.00
82.86761043;13.26953747;381.2464713;385.3749227;29.17350312;30.09195735;1.00
83.99553358;13.04101679;381.2747421;373.6698784;29.19497814;30.14883834;1.00
85.1240105;12.79733959;381.3203145;356.4516628;29.21628413;30.21735674;1.00
86.25208763;12.57493559;381.3545293;351.9197519;29.23742562;30.32125407;1.00
87.37952212;12.38201743;381.3699536;345.6441685;29.2584562;30.42736036;1.00
88.51199643;12.00364371;381.5395987;349.6537043;29.27980844;30.49863535;1.00
89.5576628;8.969613759;383.9055022;355.3654914;29.2961462;30.57448724;1.00
90.54186298;8.197007898;384.4567769;365.5489238;29.30915283;30.65244785;1.00
91.45352404;4.269238025;387.6077447;370.2837602;29.31877867;30.72801037;1.00
91.87925358;1.02E-16;394.1573093;374.7780386;29.31838095;30.79705237;1.00
92.0339578;1.02E-16;394.0716331;377.5845639;29.31625519;30.85484884;1.00
92.30555321;1.02E-16;393.0120678;381.8051785;29.31441914;30.90881104;1.00
92.75261314;1.02E-16;392.3058874;380.4014964;29.31328128;30.96286803;1.00
93.12326737;1.02E-16;393.3085197;380.5822168;29.31178379;31.01708335;1.00
93.45083045;1.02E-16;393.4849101;381.0454521;29.3101007;31.07096688;1.00
93.64384159;1.02E-16;394.0821019;383.592648;29.30803686;31.13188255;1.00
94.03086763;1.02E-16;392.1225968;386.348154;29.30665685;31.20409237;1.00
94.52881059;1.02E-16;392.4835631;388.9719484;29.30582838;31.30939461;1.00
94.78145163;1.02E-16;394.3814637;389.7995482;29.30399558;31.47562369;1.00
94.93653371;1.02E-16;394.2952053;391.3752628;29.30189109;31.66055227;1.00
95.10125045;1.02E-16;394.4156257;388.6532425;29.2998288;31.84584874;1.00
95.15161746;1.02E-16;395.4966953;391.0318136;29.29761252;32.03841622;1.00
95.03175878;1.02E-16;396.3641995;391.7334879;29.29537913;32.23755797;1.00
94.87168242;1.02E-16;396.4402671;387.6170628;29.29316627;32.46233477;1.00
94.59110462;1.02E-16;397.2977047;389.6918335;29.29114328;32.46308753;1.00
94.26195301;1.02E-16;397.1695636;389.6545634;29.28919382;32.39666254;1.00
93.92687985;1.02E-16;396.86808;383.7433488;29.28721848;32.31228489;1.00
93.71339171;1.02E-16;395.7898549;383.1640102;29.28502174;32.19436715;1.00
93.54703585;1.02E-16;395.6660755;381.0604787;29.28277626;32.04800954;1.00
93.39252887;1.02E-16;395.8721478;381.105941;29.2805365;31.90920902;1.00
92.98573488;1.02E-16;397.4042643;383.2276662;29.27856351;31.75680844;1.00
92.60615837;1.02E-16;396.2463749;381.3853523;29.27647058;31.59235398;1.00
92.26995849;1.02E-16;395.902838;381.2464713;29.27427506;31.42779146;1.00
92.05427751;1.02E-16;394.7727322;381.2747421;29.27208428;31.28772861;1.00
91.87815184;1.02E-16;394.4063891;381.3203145;29.26995852;31.16626059;1.00
91.82918718;1.02E-16;393.4259666;381.3545293;29.26822386;31.04862511;1.00
91.69751942;1.02E-16;393.9750111;381.3699536;29.26634172;30.93415233;1.00
91.63873232;1.02E-16;392.7671951;381.5395987;29.26482616;30.80827101;1.00
91.62138358;1.02E-16;392.3498776;383.9055022;29.26363501;30.68919636;1.00
91.72845287;0.147267923;391.1880434;384.4567769;29.26343091;30.55538119;1.00
91.7657364;1.02E-16;392.0077458;387.6077447;29.2630315;30.407896;1.00
91.75032387;1.02E-16;391.6919232;394.1573093;29.26251884;30.2600415;1.00
91.73662272;1.02E-16;391.3973558;394.0716331;29.26228819;30.1128171;1.00
91.7187611;0.499863366;390.912204;393.0120678;29.26241343;29.96759917;1.00
91.69288501;1.433674458;390.1640787;392.3058874;29.2632664;29.80534117;1.00
91.66468514;2.449944414;389.3448964;393.3085197;29.26513585;29.63304699;1.00
91.63560922;3.496207715;388.4962825;393.4849101;29.26823442;29.46100368;1.00
91.6117389;4.348324468;387.7993308;394.0821019;29.27295692;29.28962039;1.00
91.50202551;2.513341576;389.2844774;392.1225968;29.27643735;29.12620869;1.00
91.33622571;2.680141829;389.1517864;392.4835631;29.27958445;28.96812635;1.00
90.97024709;0;392.1923906;394.3814637;29.27986867;28.81873615;1.00
90.46622126;0;391.7411222;394.2952053;29.27912006;28.67583808;1.00
90.05473025;2.514608351;389.3285942;394.4156257;29.27962117;28.52626234;1.00
89.86194919;9.54032718;383.6729809;395.4966953;29.28820261;28.38057119;1.00
89.80073547;11.76665494;381.8288191;396.3641995;29.30511395;28.22692776;1.00
89.83310793;16.37756884;377.9428093;396.4402671;29.33108307;28.06696436;1.00
90.10526924;23.75492807;371.4646148;397.2977047;29.38192678;27.9088261;1.00
90.5263949;25.78912621;369.5002112;397.1695636;29.4550807;27.74105307;1.00
90.88611567;24.3828472;370.6371249;396.86808;29.52784014;27.57508439;1.00
91.18348439;25.14843108;369.8412266;395.7898549;29.59986419;27.50329292;1.00
91.47689099;26.04107408;368.9210108;395.6660755;29.67838379;27.52184713;1.00
91.69100306;24.15529374;370.551007;395.8721478;29.75376393;27.54998691;1.00
91.7659367;21.54580918;372.8546442;397.4042643;29.8185099;27.59504984;1.00
91.59630647;16.29355269;377.4863144;396.2463749;29.86269247;27.63372633;1.00
91.27337712;16.38849754;377.4468477;395.902838;29.89673154;27.66856878;1.00
91.02246106;19.57356531;374.7066547;394.7727322;29.9406299;27.70507643;1.00
90.6661536;15.19775597;378.52433;394.4063891;29.9786344;27.74025923;1.00
90.17922328;15.42661573;378.3914543;393.4259666;30.00869306;27.7671227;1.00
89.73083811;20.02914197;374.5203512;393.9750111;30.04454837;27.79366608;1.00
89.76622981;35.5830648;360.4130002;392.7671951;30.14015633;27.82181635;1.00
90.13791614;39.22915482;356.6984785;392.3498776;30.29637257;27.84912264;1.00
90.64506525;43.58745988;352.0751672;391.1880434;30.49152667;27.86545318;1.00
91.23629153;45.04850886;350.2260653;392.0077458;30.71927584;27.86882882;1.00
91.76647505;43.23932611;351.7711905;391.6919232;30.94596566;27.87003495;1.00
92.16394192;40.56417235;354.267294;391.3973558;31.1533446;27.87001604;1.00
92.32290457;35.23633954;359.4681468;390.912204;31.3187898;27.86991766;1.00
92.3340548;34.85600596;359.8084126;390.1640787;31.4621453;27.87138478;1.00
92.31997027;35.32916232;359.3214862;389.3448964;31.60681299;27.87339937;1.00
92.30086418;35.97097603;358.6670088;388.4962825;31.75626241;27.87478687;1.00
92.2869325;36.4328993;358.1825502;387.7993308;31.91226814;27.87551537;1.00
92.19268784;34.24743702;360.3204389;389.2844774;32.05799365;27.875773;1.00
92.03214802;34.28914265;360.3079307;389.1517864;32.19550215;27.87502683;1.00
91.85584788;34.87210705;359.7770199;392.1923906;32.33365063;27.87396614;1.00
91.75398424;38.31365629;356.410561;391.7411222;32.48927142;27.87246881;1.00
91.80081624;42.07272578;352.5626946;389.3285942;32.42428104;27.87062677;1.00
91.92706411;43.15989907;351.3320092;383.6729809;32.36152457;27.86875304;1.00
92.06857416;43.73289112;350.6146089;381.8288191;32.30893238;27.86696318;1.00
92.20366407;44.52690156;349.6681363;377.9428093;32.26081029;27.86511937;1.00
92.48936486;50.77574455;342.7603355;371.4646148;32.25885433;27.8633994;1.00
93.08334847;57.12900843;335.0807953;369.5002112;32.36181629;27.86213975;1.00
93.59579933;50.84369862;341.8724939;370.6371249;32.44486584;27.86073968;1.00
94.01166236;52.73887821;339.4139071;369.8412266;32.50156063;27.85894655;1.00
94.55977194;55.41586169;335.8719823;368.9210108;32.61055309;27.85756802;1.00
94.95397838;47.9187227;344.1696132;370.551007;32.6719097;27.85693859;1.00
95.08883969;43.58633543;348.8064943;372.8546442;32.6551842;27.85550897;1.00
95.04958928;39.71916981;352.8984723;377.4863144;32.5931445;27.85385542;1.00
94.84365807;36.06780057;356.7218442;377.4468477;32.49231069;27.85205074;1.00
94.55362754;35.13872597;357.7426476;374.7066547;32.37340503;27.85021377;1.00
94.24287846;34.89325604;358.0725743;378.52433;32.24992217;27.84837049;1.00
94.00957416;37.33583409;355.6583046;378.3914543;32.1412493;27.84658072;1.00
93.84423492;37.54495912;355.4690874;374.5203512;32.04546386;27.84475272;1.00
93.69751195;37.13270594;355.9025391;360.4130002;31.95200462;27.84292665;1.00
93.46912312;34.15768155;358.9268995;356.6984785;31.8400869;27.84120803;1.00
93.25557051;35.96416632;357.1751745;352.0751672;31.7289021;27.84199985;1.00
93.09906983;35.87874944;357.2799314;350.2260653;31.62655318;27.85227229;1.00
92.94731298;35.63828992;357.5384117;351.7711905;31.5225032;27.90046331;1.00
92.88502611;37.70893727;355.4514586;354.267294;31.43354108;27.93690507;1.00
92.81116072;34.866106;358.2711103;359.4681468;31.33903316;27.958599;1.00
92.68271224;33.83230057;359.2981252;359.8084126;31.23057226;27.96019557;1.00
92.54639828;33.06028888;360.0647658;359.3214862;31.11737973;27.95891223;1.00
92.40901252;32.32096267;360.7948506;358.6670088;31.00068115;27.95724228;1.00
92.26655927;31.75552341;361.3557;358.1825502;30.8797872;27.95548068;1.00
92.20648492;33.78756669;359.378488;360.3204389;30.76973907;27.95419805;1.00
92.21468682;33.51313695;359.6053899;360.3079307;30.66808023;27.95401809;1.00
92.23517225;32.82106156;360.2339897;359.7770199;30.5647026;27.96015665;1.00
92.25362707;32.20243032;360.7926797;356.410561;30.45703402;27.97510422;1.00
92.35503286;34.15740071;358.8249995;352.5626946;30.35997845;28.00055898;1.00
92.53025529;33.61621002;359.2534665;351.3320092;30.27201804;28.01066802;1.00
92.63087115;30.22584216;362.4664298;350.6146089;30.16662667;28.01036816;1.00
92.75451386;31.42594305;361.2433985;349.6681363;30.06087524;28.00884202;1.00
92.85403355;28.06324289;364.4000318;342.7603355;29.94722613;28.00708007;1.00
92.90118993;26.4546739;365.8789457;335.0807953;29.82171461;28.00541924;1.00
92.85753204;22.49471464;369.5405198;341.8724939;29.68059672;28.00367986;1.00
92.73891255;21.08241785;370.8392243;339.4139071;29.52766911;28.00203461;1.00
92.69162198;22.70561431;369.3528228;335.8719823;29.38079222;28.00070218;1.00
92.70955988;22.09196263;369.8887559;344.1696132;29.23923334;28.00070854;1.00
92.7382843;21.10473432;370.7614645;348.8064943;29.09660121;27.99951354;1.00
92.76966695;20.02428586;371.7149474;352.8984723;28.95213225;27.99873866;1.00
92.80744983;18.71546308;372.8676709;356.7218442;28.80644172;27.99972603;1.00
92.7568174;14.92870846;376.2225826;357.7426476;28.65081244;27.99852718;1.00
92.71637452;16.33562796;374.9802507;358.0725743;28.49501928;27.99687565;1.00
92.81588406;18.43319755;373.0808895;355.6583046;28.3508678;27.99523753;1.00
92.99686494;17.70670494;373.6798618;355.4690874;28.21321157;27.99627334;1.00
93.10194309;14.07650657;376.8663185;355.9025391;28.06742651;27.99699022;1.00
93.22553507;15.34128222;375.7235363;358.9268995;27.92231781;27.99574445;1.00
93.41202694;14.42841977;376.4897659;357.1751745;27.78173845;27.99411986;1.00
93.52380792;10.55392974;379.854314;357.2799314;27.63489503;27.99238133;1.00
93.57533312;8.751610133;381.3989703;357.5384117;27.5001807;27.99065482;1.00
93.53233789;4.635539501;384.8965864;355.4514586;27.51014273;27.98967894;1.00
93.41884419;2.968677483;386.2991473;358.2711103;27.51490948;27.98964971;1.00
93.2994256;1.498338109;387.5243111;359.2981252;27.51777192;27.98908742;1.00
93.07684831;0;390.0224742;360.0647658;27.5176452;27.98760696;1.00
92.66337487;0;391.5449036;360.7948506;27.51576734;27.98588966;1.00
92.05802078;0;392.2740571;361.3557;27.51303372;27.98417325;1.00
91.794635;0;390.2852512;359.378488;27.51148614;27.98260494;1.00
91.3143112;0;393.7027533;359.6053899;27.50894613;27.98117232;1.00
90.53406552;0;394.132403;360.2339897;27.50606917;27.9795421;1.00
90.21332991;0;390.8761606;360.7926797;27.50374705;27.98052482;1.00
89.96404458;0;392.3872058;358.8249995;27.5013918;27.98164088;1.00
89.53617611;0;393.5618486;359.2534665;27.49852269;27.98223184;1.00
89.04884265;0;393.4297394;362.4664298;27.49557676;27.98171885;1.00
88.81158527;0;391.8585636;361.2433985;27.49292659;27.98079169;1.00
88.66562717;0;392.1596063;364.4000318;27.49038894;27.99399401;1.00
88.50802146;0;392.2087162;365.8789457;27.48773233;28.03534269;1.00
88.47400306;0;391.5141759;369.5405198;27.48534317;28.07742194;1.00
88.4852674;0;391.7488937;370.8392243;27.48299914;28.10655439;1.00
88.49403584;0;391.9445999;369.3528228;27.48055267;28.10979759;1.00
88.50227258;0;392.1292995;369.8887559;27.47802403;28.10847868;1.00
88.5029383;0;392.1212146;370.7614645;27.47540774;28.10720573;1.00
88.63433906;0;391.5535768;371.7149474;27.47312575;28.10978821;1.00
88.68694749;0;392.6478044;372.8676709;27.47054169;28.12354684;1.00
88.6912294;0;392.7627617;376.2225826;27.46779202;28.15588572;1.00
88.69698167;0;392.8952805;374.9802507;27.46501328;28.19386674;1.00
88.70229483;0;393.0183949;373.0808895;27.46220857;28.22564224;1.00
88.69998289;0;392.9474395;373.6798618;27.45937498;28.25794091;1.00
88.82845222;0;392.3179776;376.8663185;27.45676432;28.27383182;1.00
88.88505235;0;393.5277873;375.7235363;27.45399521;28.27508464;1.00
88.76884014;0;394.4822505;376.4897659;27.45111161;28.27402634;1.00
88.60131044;0;394.3361438;379.854314;27.44825873;28.27290388;1.00
88.56717073;0;393.6730733;381.3989703;27.44538397;28.27445744;1.00
88.45333563;0;394.6498053;384.8965864;27.44252341;28.28527317;1.00
88.29139362;0;394.6528399;386.2991473;27.43969598;28.29811772;1.00
88.13804789;0;394.85587;387.5243111;27.4368679;28.30995341;1.00
87.85185685;0;395.5735827;390.0224742;27.43426945;28.32673182;1.00
87.63832698;0;394.4698594;391.5449036;27.43153918;28.35223351;1.00
87.60369042;0;393.7800091;392.2740571;27.42868828;28.39554919;1.00
87.48625826;0;394.6787463;390.2852512;27.42585561;28.47154407;1.00
87.31394262;0;394.4281178;393.7027533;27.42305572;28.53318382;1.00
87.26853425;0;393.4904514;394.132403;27.42022043;28.54859904;1.00
87.27466235;0;393.6444958;390.8761606;27.4174128;28.54762744;1.00
87.14571843;0;394.2802972;392.3872058;27.41458359;28.54585352;1.00
87.09666862;0;393.277596;393.5618486;27.41177422;28.54446008;1.00
87.09411335;0;393.2150368;393.4297394;27.40900888;28.54359674;1.00
87.08896996;0;393.1104982;391.8585636;27.40626452;28.55822807;1.00
87.08326799;0;392.9937635;392.1596063;27.40354837;28.60712315;1.00
87.07708656;0;392.8664999;392.2087162;27.40086629;28.71044193;1.00
87.07043635;0;392.7288917;391.5141759;27.3982249;28.89593271;1.00
87.05621511;0;392.3984491;391.7488937;27.39561784;29.08361396;1.00
87.16635046;0;391.3388879;391.9445999;27.39343893;29.21804952;1.00
87.3068349;0;390.8264006;392.1292995;27.39146977;29.30106733;1.00
87.6870259;0.850090196;388.4831167;392.1212146;27.39113665;29.37486338;1.00
88.16346575;1.078081081;388.2981209;391.5535768;27.39256954;29.49013522;1.00
88.42102976;1.02E-16;390.5846311;392.6478044;27.39185151;29.62301228;1.00
88.56802608;1.02E-16;390.3152118;392.7627617;27.39055492;29.7559281;1.00
88.71784602;1.02E-16;390.0771418;392.8952805;27.38948066;29.89575404;1.00
88.87442711;1.02E-16;390.0148596;393.0183949;27.38867954;30.02782988;1.00
88.90012551;1.02E-16;390.5083742;392.9474395;27.3873282;30.16730838;1.00
89.00263725;1.02E-16;389.2952592;392.3179776;27.38669006;30.37281181;1.00
89.15155633;0.231878353;388.9746156;393.5277873;27.38668371;30.57512182;1.00
89.29013721;1.060348324;388.3246416;394.4822505;27.3872807;30.74026406;1.00
89.42518426;2.015387533;387.5685891;394.3361438;27.38883466;30.88674946;1.00
89.5589319;3.013539386;386.7710247;393.6730733;27.39156509;30.98852568;1.00
89.69184949;4.037128711;385.9454424;394.6498053;27.39566923;31.07907592;1.00
89.8240571;5.081493296;385.0951742;394.6528399;27.40134865;31.1649281;1.00
89.9613913;5.927958336;384.3962126;394.85587;27.40905499;31.25549638;1.00
90.011975;4.083493635;385.8788963;395.5735827;27.41520661;31.35501872;1.00
89.9950787;4.698906855;385.3815623;394.4698594;27.42054723;31.44556735;1.00
89.96834185;5.67490042;384.5896816;393.7800091;27.4272669;31.52892373;1.00
89.93934388;6.731897236;383.7267837;394.6787463;27.43581604;31.6233871;1.00
89.90966392;7.812034873;382.8392708;394.4281178;27.44645558;31.71510934;1.00
89.8796605;8.902165001;381.937735;393.4904514;27.45940759;31.7991081;1.00
89.84944317;9.998255299;381.0254269;393.6444958;27.47488774;31.90463804;1.00
89.81907084;11.09813395;380.1040915;394.2802972;27.49311178;32.02659293;1.00
89.78859228;12.20000933;379.175171;393.277596;27.51429613;32.16371265;1.00
89.75805441;13.30216885;378.2400568;393.2150368;27.53865714;32.32616526;1.00
89.72750392;14.40291929;377.3001434;393.1104982;27.56640996;32.49520952;1.00
89.69698756;15.50057649;376.3568411;392.9937635;27.59776734;32.38434986;1.00
89.67227512;16.38245692;375.5900137;392.8664999;27.63341846;32.23411752;1.00
89.55688078;14.77985789;376.9519147;392.7288917;27.6655164;32.0752806;1.00
89.45983429;18.26395829;373.9803872;392.3984491;27.70286489;31.91790344;1.00
89.42586622;19.476925;372.9165691;391.3388879;27.749962;31.76211775;1.00
89.32083911;17.50059544;374.6136376;390.8264006;27.79461704;31.62092633;1.00
89.06555424;15.15574149;376.6280808;388.4831167;27.82980058;31.49190144;1.00
88.73409225;15.55596267;376.328093;388.2981209;27.86194457;31.35409166;1.00
88.38574661;16.58143149;375.5064272;390.5846311;27.89571392;31.19385013;1.00
88.12135818;20.36987641;372.3205952;390.3152118;27.93995328;31.1055078;1.00
87.92399865;21.72966837;371.1700343;390.0771418;27.99420466;31.0528019;1.00
87.74829105;22.29314347;370.6961504;390.0148596;28.05464168;30.97238312;1.00
87.39807741;17.57031601;374.750241;390.5083742;28.10126059;30.85370398;1.00
87.00116535;20.38804179;372.4419392;389.2952592;28.14622062;30.71622697;1.00
86.64729896;21.64737814;371.4304644;388.9746156;28.19804814;30.57720646;1.00
86.39750637;24.93850009;368.6560927;388.3246416;28.2640419;30.43902416;1.00
86.04975182;20.07917515;372.8170783;387.5685891;28.3227138;30.29053068;1.00
85.47414002;17.68884974;374.8817609;386.7710247;28.36212931;30.13912247;1.00
85.08350944;26.29111989;367.7806022;385.9454424;28.42142501;29.94332859;1.00
84.79415826;25.18365475;368.7626434;385.0951742;28.49378461;29.73609303;1.00
84.46954591;25.37166371;368.6600275;384.3962126;28.5646752;29.55134646;1.00
84.04861421;23.18652139;370.5577767;385.8788963;28.62725652;29.37556978;1.00
83.64889239;26.21561219;368.1216088;385.3815623;28.69396428;29.18782841;1.00
83.301759;27.27859819;367.3021178;384.5896816;28.76840663;28.99556646;1.00
83.0500794;30.75936392;364.4170777;383.7267837;28.85650986;28.81827497;1.00
82.8610201;31.88665816;363.4876582;382.8392708;28.95497186;28.65291606;1.00
82.76895788;35.34815525;360.5089972;381.937735;29.06967431;28.48990914;1.00
82.74552923;36.22849955;359.7147047;381.0254269;29.19756002;28.32844457;1.00
82.72622657;36.95679027;359.050952;380.1040915;29.32898343;28.16844072;1.00
82.80770186;39.83604484;356.4335012;379.175171;29.48032575;28.01025181;1.00
82.77762086;35.02790976;360.6396104;378.2400568;29.61601786;27.84885284;1.00
82.71760752;37.26441994;358.6835048;377.3001434;29.74862839;27.69095252;1.00
82.63352812;34.4395869;361.1393581;376.3568411;29.87916164;27.53434005;1.00
82.30918431;28.61605461;366.1468303;375.5900137;29.97590661;27.49787908;1.00
81.93922859;30.55357345;364.628169;376.9519147;30.06630879;27.49642433;1.00
81.53540872;27.68292685;367.095484;373.9803872;30.15226026;27.49479141;1.00
80.98214842;24.36530416;369.8987726;372.9165691;30.2203956;27.49689661;1.00
80.36205788;23.61402389;370.6263772;374.6136376;30.28051369;27.4975389;1.00
79.64302638;20.42552409;373.2438958;376.6280808;30.33026064;27.49561886;1.00
78.86295416;19.62482774;373.9937235;376.328093;30.37340691;27.49613473;1.00
77.97770527;16.56695342;376.417617;375.5064272;30.40728083;27.49456225;1.00
77.09429255;20.02693428;374.0188894;372.3205952;30.4398498;27.49254809;1.00
76.63932768;32.15739155;364.9165107;371.1700343;30.50807666;27.49059158;1.00
76.44364159;33.65652528;363.7763634;370.6961504;30.60272746;27.48846316;1.00
76.36193358;36.98206824;361.1461818;374.750241;30.71067551;27.48632158;1.00
76.42937073;40.69217476;358.0965747;372.4419392;30.8383085;27.48426471;1.00
76.73825389;47.37712304;352.348008;371.4304644;31.00397763;27.48214451;1.00
77.38646956;52.99110095;347.0448439;368.6560927;31.23622416;27.47998545;1.00
77.82666908;41.98688269;356.2791456;372.8170783;31.42976231;27.47847813;1.00
78.03103214;40.17866696;357.6746758;374.8817609;31.58013128;27.48172251;1.00
78.12537086;36.44327453;360.6899996;367.7806022;31.71196987;27.50978352;1.00
78.05432549;32.93880792;363.5273325;368.7626434;31.81830011;27.63193389;1.00
78.00650723;34.83713136;362.0018671;368.6600275;31.92515561;27.82913118;1.00
77.93740126;31.22256998;364.8889836;370.5577767;32.02679712;28.09497944;1.00
77.62737934;24.39659983;370.2486309;368.1216088;32.09780836;28.3629071;1.00
77.18057503;23.06037407;371.3531578;367.3021178;32.1521904;28.58223405;1.00
76.70684028;22.83850081;371.6171684;364.4170777;32.20138948;28.72034595;1.00
76.41593271;28.25596256;367.6014048;363.4876582;32.26450419;28.80708137;1.00
76.25466199;28.3330995;367.5669068;360.5089972;32.33759017;28.86578076;1.00
76.08886894;28.61067869;367.3859911;359.7147047;32.40727631;28.90814676;1.00
76.18951599;37.54487904;360.3874805;359.050952;32.49892299;28.93341568;1.00
76.64764517;44.69923018;354.3090843;356.4335012;32.36596195;28.95600147;1.00
77.5578523;52.49285465;347.0339397;360.6396104;32.31735999;28.98031013;1.00
78.15978668;35.09614212;361.4620584;358.6835048;32.21320456;29.0041051;1.00
78.21596859;26.44820324;368.2753173;361.1393581;32.02832532;29.02242914;1.00
78.14915686;22.62944399;371.2017061;366.1468303;31.83027554;29.03330907;1.00
77.30545537;0;388.6655694;364.628169;31.58402608;29.03804297;1.00
75.88454332;0;389.3984883;367.095484;31.32679207;29.04047018;1.00
74.39041431;0;388.2296508;369.8987726;31.07474174;29.04051822;1.00
73.76653305;18.67218236;375.00224;370.6263772;30.84568166;29.04249297;1.00
73.67097966;22.8329372;372.0538036;373.2438958;30.64749566;29.04421131;1.00
73.72837508;27.26605153;368.8179524;373.9937235;30.46295265;29.04348694;1.00
74.40735034;45.47347817;354.5205455;376.417617;30.34814545;29.04615824;1.00
75.63631498;53.44965204;347.0802528;374.0188894;30.32057278;29.04938397;1.00
77.32496043;61.51138995;338.5501471;364.9165107;30.40054031;29.05045271;1.00
78.77816295;48.25770001;349.7147418;363.7763634;30.42926034;29.0588333;1.00
80.1100894;51.81250215;345.6944795;361.1461818;30.43182424;29.07345367;1.00
81.54942161;51.27155152;345.3034185;358.0965747;30.46158504;29.09292506;1.00
82.84018419;44.57668115;350.8256579;352.348008;30.45891458;29.11589967;1.00
83.84349905;36.85577602;357.3628238;347.0448439;30.39698727;29.13351622;1.00
84.50926226;29.90849655;363.2184425;356.2791456;30.27759457;29.15209212;1.00
85.29169495;36.25681257;357.3081022;357.6746758;30.17494522;29.17350312;1.00
86.09704838;30.12505814;362.4939597;360.6899996;30.07433688;29.19497814;1.00
86.52498617;20.29686686;370.8505118;363.5273325;29.92137764;29.21628413;1.00
86.91170148;23.69584896;367.8670079;362.0018671;29.76242783;29.23742562;1.00
87.39529287;23.54930072;367.8651789;364.8889836;29.61346821;29.2584562;1.00
87.98258898;25.40767518;366.0770439;370.2486309;29.47603759;29.27980844;1.00
88.57152086;21.45027908;369.3837528;371.3531578;29.33792002;29.2961462;1.00
88.87126463;10.5513094;378.5440649;371.6171684;29.17040676;29.30915283;1.00
88.59726668;1.02E-16;388.8235143;367.6014048;28.97291684;29.31877867;1.00
87.89209053;1.02E-16;391.1520849;367.5669068;28.77247499;29.31838095;1.00
86.64135009;1.02E-16;395.3916476;367.3859911;28.57570108;29.31625519;1.00
85.0406216;1.02E-16;399.4004155;360.3874805;28.38443655;29.31441914;1.00
81.7710297;1.02E-16;408.3751258;354.3090843;28.2174058;29.31328128;1.00
78.37380608;1.02E-16;404.733833;347.0339397;28.05438796;29.31178379;1.00
75.42863081;1.02E-16;399.9516956;361.4620584;27.8873274;29.3101007;1.00
74.45569832;1.02E-16;389.6389568;368.2753173;27.71120909;29.30803686;1.00
74.13085392;1.02E-16;389.3861523;371.2017061;27.53863697;29.30665685;1.00
74.0492061;1.02E-16;387.5778023;388.6655694;27.49797921;29.30582838;1.00
74.36917232;6.373962306;382.9665101;389.3984883;27.50089708;29.30399558;1.00
75.02256058;12.88318412;378.4337949;388.2296508;27.51431796;29.30189109;1.00
76.00029203;18.99580538;373.9060216;375.00224;27.54431678;29.2998288;1.00
77.1227138;18.89410192;373.7511018;372.0538036;27.58334103;29.29761252;1.00
78.15991738;15.7291491;375.9011547;368.8179524;27.61543782;29.29537913;1.00
79.22713388;17.9116189;374.0838995;354.5205455;27.6487409;29.29316627;1.00
80.36462473;17.21818262;374.4041692;347.0802528;27.68644266;29.29114328;1.00
81.33244355;10.558434;379.3217077;338.5501471;27.71161482;29.28919382;1.00
82.06820937;6.824624115;382.0601868;349.7147418;27.72302793;29.28721848;1.00
82.91131822;11.54584754;378.4099594;345.6944795;27.73883369;29.28502174;1.00
83.79701336;8.281886573;380.8305859;345.3034185;27.7559274;29.28277626;1.00
84.49254545;-0.097097227;387.0580839;350.8256579;27.76351838;29.2805365;1.00
84.19601098;0;394.647956;357.3628238;27.76058245;29.27856351;1.00
83.42322038;0;395.425366;363.2184425;27.75769526;29.27647058;1.00
82.59291954;0;394.7992609;357.3081022;27.75512687;29.27427506;1.00
82.27148519;0;391.4340105;362.4939597;27.7516771;29.27208428;1.00
82.24028892;0;390.7181007;370.8505118;27.74839491;29.26995852;1.00
82.35498948;0;389.6845577;367.8670079;27.74547034;29.26822386;1.00
82.76336668;0;388.1222113;367.8651789;27.74384173;29.26634172;1.00
83.25501828;0;388.2898044;366.0770439;27.74260818;29.26482616;1.00
83.74865654;0;388.5566308;369.3837528;27.74130641;29.26363501;1.00
84.10856537;0;389.3264659;378.5440649;27.73916883;29.26343091;1.00
84.55024462;0;388.4845921;388.8235143;27.73741828;29.2630315;1.00
85.06608025;0;389.307295;391.1520849;27.73607269;29.26251884;1.00
85.0756534;0;392.8815438;395.3916476;27.73281096;29.26228819;1.00
84.92228986;0;393.1688256;399.4004155;27.72925759;29.26241343;1.00
84.50191284;0;394.3871667;408.3751258;27.72609268;29.2632664;1.00
84.3686027;0;391.6072832;404.733833;27.7226412;29.26513585;1.00
84.4962899;0;390.885689;399.9516956;27.7194133;29.26823442;1.00
84.65319813;0;390.7626174;389.6389568;27.71624858;29.27295692;1.00
84.94743483;0;390.2583031;389.3861523;27.71354315;29.27643735;1.00
85.05423678;0;392.5853312;387.5778023;27.71031506;29.27958445;1.00
84.68969474;0;395.0875939;382.9665101;27.70712285;29.27986867;1.00
84.20507173;0;395.1312853;378.4337949;27.70416361;29.27912006;1.00
